912,934,1104,0.3794415593,0.3341959715,0.2863624692,0.2500,912,934,1104,0.3794415593,0.3341959715,0.2863624692,0.5000,912,934,1104,0.3794415593,0.3341959715,0.2863624692,0.7500,882,381,1104,0.0625629127,0.4648311734,0.4726059139,0.8000,381,1155,1104,0.4322047234,0.3593982756,0.2083970457,0.8000
965,908,964,0.2834525108,0.1520475894,0.5644999146,0.2500,965,908,964,0.2834525108,0.1520475894,0.5644999146,0.5000,965,908,964,0.2834525108,0.1520475894,0.5644999146,0.7500,881,348,886,0.57353127,0.02794208378,0.3985266685,0.8000,881,348,886,0.2448698878,0.1700082421,0.58512187,0.8000
303,818,576,0.1143984795,0.2557460368,0.6298555136,0.2500,303,818,576,0.1143984795,0.2557460368,0.6298555136,0.5000,303,818,576,0.1143984795,0.2557460368,0.6298555136,0.7500,890,819,818,0.5266888142,0.3035641611,0.1697469652,0.8000,379,913,890,0.07623112202,0.3944712877,0.5292975903,0.8000
582,584,578,0.4827551246,0.4490364492,0.06820841134,0.2500,582,584,578,0.4827551246,0.4490364492,0.06820841134,0.5000,582,584,578,0.4827551246,0.4490364492,0.06820841134,0.7500,577,579,592,0.7277578115,0.1877763718,0.08446578681,0.8000,815,577,614,0.4021672904,0.4731092751,0.1247234717,0.8000
586,582,581,0.492190361,0.2666550577,0.2411545366,0.2500,586,582,581,0.492190361,0.2666550577,0.2411545366,0.5000,586,582,581,0.492190361,0.2666550577,0.2411545366,0.7500,581,579,524,0.6159892082,0.01097598299,0.3730348647,0.8000,581,579,524,0.1797323525,0.5142998695,0.305967778,0.8000
585,580,583,0.6204270124,0.06443268061,0.3151403368,0.2500,585,580,583,0.6204270124,0.06443268061,0.3151403368,0.5000,585,580,583,0.6204270124,0.06443268061,0.3151403368,0.7500,585,580,583,0.5311717987,0.248268947,0.2205592245,0.8000,585,581,580,0.2492783964,0.2722334862,0.4784881175,0.8000
651,648,627,0.6780316234,0.02861374058,0.2933546305,0.2500,651,648,627,0.6780316234,0.02861374058,0.2933546305,0.5000,651,648,627,0.6780316234,0.02861374058,0.2933546305,0.7500,648,651,585,0.4340927005,0.5644307137,0.001476578298,0.8000,648,585,583,0.4009761214,0.5776097775,0.0214141123,0.8000
655,589,590,0.1937690675,0.3168700039,0.4893609583,0.2500,655,589,590,0.1937690675,0.3168700039,0.4893609583,0.5000,655,589,590,0.1937690675,0.3168700039,0.4893609583,0.7500,655,627,589,0.2414782643,0.1210172698,0.6375044584,0.8000,651,627,655,0.02420380712,0.7517520785,0.2240441144,0.8000
704,746,748,0.1682793498,0.1209759414,0.710744679,0.8000,748,597,596,0.2525755167,0.3837339878,0.3636904955,0.7500,645,595,596,0.002082467079,0.1239400283,0.8739774823,0.7500,666,596,597,0.008888706565,0.8323505521,0.1587607414,0.7500,590,666,657,0.06478051096,0.8127993345,0.1224201545,0.8000
752,703,755,0.009962901473,0.9034667611,0.08657033741,0.8000,749,687,703,0.2819198966,0.7000667453,0.0180133488,0.8000,749,704,687,0.2236104012,0.4343693256,0.3420202732,0.7500,749,704,687,0.2236104012,0.4343693256,0.3420202732,0.5000,749,704,687,0.2236104012,0.4343693256,0.3420202732,0.2500
755,769,767,0.3712916672,0.3458449244,0.2828634083,0.8000,755,767,752,0.7834578156,0.02019426785,0.1963479072,0.8000,752,703,755,0.6834341884,0.2943041921,0.02226161398,0.7500,752,703,755,0.6834341884,0.2943041921,0.02226161398,0.5000,752,703,755,0.6834341884,0.2943041921,0.02226161398,0.2500
767,769,772,0.1561374068,0.04881626368,0.7950463295,0.8000,767,769,772,0.2745425403,0.4228785038,0.3025789559,0.8000,767,769,772,0.637062192,0.3084183931,0.05451940373,0.7500,767,769,772,0.637062192,0.3084183931,0.05451940373,0.5000,767,769,772,0.637062192,0.3084183931,0.05451940373,0.2500
771,772,526,0.3269617558,0.001392689417,0.6716455817,0.8000,771,772,526,0.4038029313,0.1820321083,0.4141649604,0.8000,766,771,770,0.4864292145,0.2513352633,0.2622355223,0.7500,766,771,770,0.4864292145,0.2513352633,0.2622355223,0.5000,766,771,770,0.4864292145,0.2513352633,0.2622355223,0.2500
678,526,692,0.7758557796,0.09179311991,0.1323510706,0.8000,678,737,526,0.6866509318,0.1435834616,0.1697656065,0.8000,770,736,768,0.4861159623,0.07539361715,0.4384904206,0.7500,770,736,768,0.4861159623,0.07539361715,0.4384904206,0.5000,770,736,768,0.4861159623,0.07539361715,0.4384904206,0.2500
982,817,850,0.4379613101,0.3802436888,0.1817950308,0.8000,982,821,817,0.4385247827,0.007423378527,0.5540518165,0.8000,308,677,821,0.09549748898,0.5867325664,0.3177699447,0.7500,308,677,821,0.09549748898,0.5867325664,0.3177699447,0.5000,308,677,821,0.09549748898,0.5867325664,0.3177699447,0.2500
987,1008,1009,0.815680027,0.007108418737,0.1772115976,0.8000,987,1008,1009,0.4562376738,0.02420840599,0.5195538998,0.8000,1009,1008,1029,0.2852388322,0.5592142344,0.1555469334,0.7500,1009,1008,1029,0.2852388322,0.5592142344,0.1555469334,0.5000,1009,1008,1029,0.2852388322,0.5592142344,0.1555469334,0.2500
986,1101,380,0.1801652908,0.1685940474,0.6512406468,0.8000,380,1101,1263,0.2512944341,0.6123919487,0.1363136172,0.8000,1028,1101,990,0.3825206757,0.2828999758,0.3345793486,0.7500,1028,1101,990,0.3825206757,0.2828999758,0.3345793486,0.5000,1028,1101,990,0.3825206757,0.2828999758,0.3345793486,0.2500
21,13,84,0.6718215942,0.02994093858,0.2982374132,0.2500,21,13,84,0.6718215942,0.02994093858,0.2982374132,0.8000,21,13,84,0.6718215942,0.02994093858,0.2982374132,0.7500,21,13,84,0.6718215942,0.02994093858,0.2982374132,1.0000,21,13,84,0.6718215942,0.02994093858,0.2982374132,0.8000
46,9,163,0.1235749945,0.8144564629,0.06196854264,0.2500,46,9,163,0.1235749945,0.8144564629,0.06196854264,0.8000,46,9,163,0.1235749945,0.8144564629,0.06196854264,0.9500,46,9,163,0.1235749945,0.8144564629,0.06196854264,1.0000,46,9,163,0.1235749945,0.8144564629,0.06196854264,0.8000
46,12,9,0.4595487118,0.5082620978,0.03218920529,0.2500,46,12,9,0.4595487118,0.5082620978,0.03218920529,0.8000,46,12,9,0.4595487118,0.5082620978,0.03218920529,1.0000,46,12,9,0.4595487118,0.5082620978,0.03218920529,1.0000,46,12,9,0.4595487118,0.5082620978,0.03218920529,0.8000
3,10,12,0.5482137203,0.2440697104,0.2077165693,0.2500,3,10,12,0.5482137203,0.2440697104,0.2077165693,0.9000,3,10,12,0.5482137203,0.2440697104,0.2077165693,1.0000,3,10,12,0.5482137203,0.2440697104,0.2077165693,1.0000,3,10,12,0.5482137203,0.2440697104,0.2077165693,0.8000
45,10,3,0.4722498953,0.07618851215,0.4515616,0.5000,45,10,3,0.4722498953,0.07618851215,0.4515616,1.0000,45,10,3,0.4722498953,0.07618851215,0.4515616,1.0000,45,10,3,0.4722498953,0.07618851215,0.4515616,1.0000,45,10,3,0.4722498953,0.07618851215,0.4515616,0.8000
95,0,162,0.4698016942,0.4578012526,0.07239708304,0.8000,95,0,162,0.4698016942,0.4578012526,0.07239708304,1.0000,95,0,162,0.4698016942,0.4578012526,0.07239708304,1.0000,95,0,162,0.4698016942,0.4578012526,0.07239708304,1.0000,95,0,162,0.4698016942,0.4578012526,0.07239708304,0.5000
0,161,162,0.5475782156,0.2082751542,0.2441466302,0.8000,0,161,162,0.5475782156,0.2082751542,0.2441466302,1.0000,0,161,162,0.5475782156,0.2082751542,0.2441466302,1.0000,0,161,162,0.5475782156,0.2082751542,0.2441466302,0.9000,0,161,162,0.5475782156,0.2082751542,0.2441466302,0.2500
94,189,161,0.4603425264,0.03351080418,0.5061466694,0.8000,94,189,161,0.4603425264,0.03351080418,0.5061466694,1.0000,94,189,161,0.4603425264,0.03351080418,0.5061466694,1.0000,94,189,161,0.4603425264,0.03351080418,0.5061466694,0.8000,94,189,161,0.4603425264,0.03351080418,0.5061466694,0.2500
94,270,189,0.1226626635,0.0605815202,0.8167558312,0.8000,94,270,189,0.1226626635,0.0605815202,0.8167558312,1.0000,94,270,189,0.1226626635,0.0605815202,0.8167558312,0.9500,94,270,189,0.1226626635,0.0605815202,0.8167558312,0.8000,94,270,189,0.1226626635,0.0605815202,0.8167558312,0.2500
153,142,159,0.5930544734,0.3876466751,0.01929882728,0.8000,153,142,159,0.5930544734,0.3876466751,0.01929882728,1.0000,153,142,159,0.5930544734,0.3876466751,0.01929882728,0.7500,153,142,159,0.5930544734,0.3876466751,0.01929882728,0.8000,153,142,159,0.5930544734,0.3876466751,0.01929882728,0.2500
413,299,298,0.7513114214,0.004340177868,0.2443483919,0.8000,413,299,298,0.7513114214,0.004340177868,0.2443483919,1.0000,413,299,298,0.7513114214,0.004340177868,0.2443483919,1.0000,413,299,298,0.7513114214,0.004340177868,0.2443483919,1.0000,413,299,298,0.7513114214,0.004340177868,0.2443483919,0.8000
437,427,441,0.08123401552,0.917866528,0.0008994539385,0.8000,437,427,441,0.08123401552,0.917866528,0.0008994539385,1.0000,437,427,441,0.08123401552,0.917866528,0.0008994539385,1.0000,437,427,441,0.08123401552,0.917866528,0.0008994539385,1.0000,437,427,441,0.08123401552,0.917866528,0.0008994539385,0.8000
395,434,433,0.003896355629,0.2438997626,0.7522038817,0.8000,395,434,433,0.003896355629,0.2438997626,0.7522038817,1.0000,395,434,433,0.003896355629,0.2438997626,0.7522038817,1.0000,395,434,433,0.003896355629,0.2438997626,0.7522038817,1.0000,395,434,433,0.003896355629,0.2438997626,0.7522038817,0.8000
405,444,394,0.003365755081,0.4712046385,0.5254296064,0.8000,405,444,394,0.003365755081,0.4712046385,0.5254296064,1.0000,405,444,394,0.003365755081,0.4712046385,0.5254296064,1.0000,405,444,394,0.003365755081,0.4712046385,0.5254296064,1.0000,405,444,394,0.003365755081,0.4712046385,0.5254296064,0.8000
435,513,456,0.6334485412,0.1676029861,0.198948428,0.2500,435,513,456,0.6334485412,0.1676029861,0.198948428,0.5000,435,513,456,0.6334485412,0.1676029861,0.198948428,1.0000,435,513,456,0.6334485412,0.1676029861,0.198948428,1.0000,435,513,456,0.6334485412,0.1676029861,0.198948428,1.0000
463,384,462,0.08152699471,0.1114916876,0.8069813251,0.2500,463,384,462,0.08152699471,0.1114916876,0.8069813251,0.7000,463,384,462,0.08152699471,0.1114916876,0.8069813251,1.0000,463,384,462,0.08152699471,0.1114916876,0.8069813251,1.0000,463,384,462,0.08152699471,0.1114916876,0.8069813251,0.8000
519,438,515,0.006910502911,0.5975002646,0.3955892324,0.8000,519,438,515,0.006910502911,0.5975002646,0.3955892324,1.0000,519,438,515,0.006910502911,0.5975002646,0.3955892324,1.0000,519,438,515,0.006910502911,0.5975002646,0.3955892324,1.0000,519,438,515,0.006910502911,0.5975002646,0.3955892324,0.8000
449,399,390,0.06945094466,0.8282307982,0.1023182571,0.8000,449,399,390,0.06945094466,0.8282307982,0.1023182571,1.0000,449,399,390,0.06945094466,0.8282307982,0.1023182571,1.0000,449,399,390,0.06945094466,0.8282307982,0.1023182571,0.7000,449,399,390,0.06945094466,0.8282307982,0.1023182571,0.2500
498,426,516,0.6055657268,0.2298160493,0.1646181792,1.0000,498,426,516,0.6055657268,0.2298160493,0.1646181792,1.0000,498,426,516,0.6055657268,0.2298160493,0.1646181792,1.0000,498,426,516,0.6055657268,0.2298160493,0.1646181792,0.5000,498,426,516,0.6055657268,0.2298160493,0.1646181792,0.2500
318,313,844,0.279494226,0.09983747452,0.620668292,0.2500,318,313,844,0.279494226,0.09983747452,0.620668292,0.8000,318,313,844,0.279494226,0.09983747452,0.620668292,1.0000,318,313,844,0.279494226,0.09983747452,0.620668292,1.0000,318,313,844,0.279494226,0.09983747452,0.620668292,1.0000
316,179,181,0.461828649,0.481374234,0.05679710209,0.2500,316,179,181,0.461828649,0.481374234,0.05679710209,0.8000,316,179,181,0.461828649,0.481374234,0.05679710209,1.0000,316,179,181,0.461828649,0.481374234,0.05679710209,1.0000,316,179,181,0.461828649,0.481374234,0.05679710209,0.8000
179,317,320,0.4607126713,0.01299943961,0.5262879133,0.2500,179,317,320,0.4607126713,0.01299943961,0.5262879133,0.8000,179,317,320,0.4607126713,0.01299943961,0.5262879133,1.0000,179,317,320,0.4607126713,0.01299943961,0.5262879133,1.0000,179,317,320,0.4607126713,0.01299943961,0.5262879133,0.8000
319,849,847,0.02362637967,0.8961008787,0.08027274162,0.2500,319,849,847,0.02362637967,0.8961008787,0.08027274162,0.5000,319,849,847,0.02362637967,0.8961008787,0.08027274162,1.0000,319,849,847,0.02362637967,0.8961008787,0.08027274162,1.0000,319,849,847,0.02362637967,0.8961008787,0.08027274162,0.8000
845,331,321,0.09719115496,0.2650670409,0.6377418041,0.2500,845,331,321,0.09719115496,0.2650670409,0.6377418041,0.8000,845,331,321,0.09719115496,0.2650670409,0.6377418041,1.0000,845,331,321,0.09719115496,0.2650670409,0.6377418041,1.0000,845,331,321,0.09719115496,0.2650670409,0.6377418041,0.8000
326,331,843,0.6905443072,0.207356438,0.1020992622,0.2500,326,331,843,0.6905443072,0.207356438,0.1020992622,0.8000,326,331,843,0.6905443072,0.207356438,0.1020992622,1.0000,326,331,843,0.6905443072,0.207356438,0.1020992622,1.0000,326,331,843,0.6905443072,0.207356438,0.1020992622,0.8000
840,324,848,0.1327648163,0.08157440275,0.7856608033,0.8000,840,324,848,0.1327648163,0.08157440275,0.7856608033,1.0000,840,324,848,0.1327648163,0.08157440275,0.7856608033,1.0000,840,324,848,0.1327648163,0.08157440275,0.7856608033,0.5000,840,324,848,0.1327648163,0.08157440275,0.7856608033,0.2500
66,333,337,0.4600991011,0.5264366269,0.01346426737,0.8000,66,333,337,0.4600991011,0.5264366269,0.01346426737,1.0000,66,333,337,0.4600991011,0.5264366269,0.01346426737,1.0000,66,333,337,0.4600991011,0.5264366269,0.01346426737,0.8000,66,333,337,0.4600991011,0.5264366269,0.01346426737,0.2500
338,64,66,0.4605686665,0.05816693977,0.4812644124,0.8000,338,64,66,0.4605686665,0.05816693977,0.4812644124,1.0000,338,64,66,0.4605686665,0.05816693977,0.4812644124,1.0000,338,64,66,0.4605686665,0.05816693977,0.4812644124,0.8000,338,64,66,0.4605686665,0.05816693977,0.4812644124,0.2500
336,846,323,0.2892481387,0.6070824862,0.1036693752,1.0000,336,846,323,0.2892481387,0.6070824862,0.1036693752,1.0000,336,846,323,0.2892481387,0.6070824862,0.1036693752,1.0000,336,846,323,0.2892481387,0.6070824862,0.1036693752,0.8000,336,846,323,0.2892481387,0.6070824862,0.1036693752,0.2500
328,838,330,0.6899209023,0.100049302,0.2100298107,0.8000,328,838,330,0.6899209023,0.100049302,0.2100298107,1.0000,328,838,330,0.6899209023,0.100049302,0.2100298107,1.0000,328,838,330,0.6899209023,0.100049302,0.2100298107,0.8000,328,838,330,0.6899209023,0.100049302,0.2100298107,0.2500
839,332,330,0.1820850074,0.5429095626,0.27500543,0.8000,839,332,330,0.1820850074,0.5429095626,0.27500543,1.0000,839,332,330,0.1820850074,0.5429095626,0.27500543,1.0000,839,332,330,0.1820850074,0.5429095626,0.27500543,0.8000,839,332,330,0.1820850074,0.5429095626,0.27500543,0.2500
603,551,552,0.8227353096,0.09450224787,0.08276243508,0.2500,603,551,552,0.8227353096,0.09450224787,0.08276243508,0.9000,603,551,552,0.8227353096,0.09450224787,0.08276243508,1.0000,603,551,552,0.8227353096,0.09450224787,0.08276243508,1.0000,603,551,552,0.8227353096,0.09450224787,0.08276243508,1.0000
534,549,618,0.3493038118,0.5514295101,0.09926668555,0.2500,534,549,618,0.3493038118,0.5514295101,0.09926668555,0.9000,534,549,618,0.3493038118,0.5514295101,0.09926668555,1.0000,534,549,618,0.3493038118,0.5514295101,0.09926668555,1.0000,534,549,618,0.3493038118,0.5514295101,0.09926668555,0.9000
609,547,546,0.03652444482,0.626606524,0.3368690312,0.2500,609,547,546,0.03652444482,0.626606524,0.3368690312,1.0000,609,547,546,0.03652444482,0.626606524,0.3368690312,1.0000,609,547,546,0.03652444482,0.626606524,0.3368690312,1.0000,609,547,546,0.03652444482,0.626606524,0.3368690312,0.9000
609,546,610,0.582939744,0.004757974762,0.4123022854,0.9000,609,546,610,0.582939744,0.004757974762,0.4123022854,1.0000,609,546,610,0.582939744,0.004757974762,0.4123022854,1.0000,609,546,610,0.582939744,0.004757974762,0.4123022854,1.0000,609,546,610,0.582939744,0.004757974762,0.4123022854,0.9000
609,784,724,0.02773427963,0.3417444825,0.6305212379,0.9000,609,784,724,0.02773427963,0.3417444825,0.6305212379,1.0000,609,784,724,0.02773427963,0.3417444825,0.6305212379,1.0000,609,784,724,0.02773427963,0.3417444825,0.6305212379,1.0000,609,784,724,0.02773427963,0.3417444825,0.6305212379,0.2500
684,774,745,0.36594522,0.09381846339,0.5402362943,0.9000,684,774,745,0.36594522,0.09381846339,0.5402362943,1.0000,684,774,745,0.36594522,0.09381846339,0.5402362943,1.0000,684,774,745,0.36594522,0.09381846339,0.5402362943,0.9000,684,774,745,0.36594522,0.09381846339,0.5402362943,0.2500
773,695,694,0.8528168797,0.1193884909,0.02779465914,1.0000,773,695,694,0.8528168797,0.1193884909,0.02779465914,1.0000,773,695,694,0.8528168797,0.1193884909,0.02779465914,1.0000,773,695,694,0.8528168797,0.1193884909,0.02779465914,0.9000,773,695,694,0.8528168797,0.1193884909,0.02779465914,0.2500
698,683,699,0.002814352512,0.3055785894,0.691607058,0.9000,698,683,699,0.002814352512,0.3055785894,0.691607058,1.0000,698,683,699,0.002814352512,0.3055785894,0.691607058,1.0000,698,683,699,0.002814352512,0.3055785894,0.691607058,0.9000,698,683,699,0.002814352512,0.3055785894,0.691607058,0.2500
672,756,700,0.06718888879,0.5718170404,0.3609940708,0.9000,672,756,700,0.06718888879,0.5718170404,0.3609940708,1.0000,672,756,700,0.06718888879,0.5718170404,0.3609940708,1.0000,672,756,700,0.06718888879,0.5718170404,0.3609940708,1.0000,672,756,700,0.06718888879,0.5718170404,0.3609940708,0.2500
613,607,564,0.1709483415,0.8284592628,0.0005923988647,0.9000,613,607,564,0.1709483415,0.8284592628,0.0005923988647,1.0000,613,607,564,0.1709483415,0.8284592628,0.0005923988647,1.0000,613,607,564,0.1709483415,0.8284592628,0.0005923988647,1.0000,613,607,564,0.1709483415,0.8284592628,0.0005923988647,0.9000
571,564,647,0.05952680111,0.3518486917,0.5886244774,0.2500,571,564,647,0.05952680111,0.3518486917,0.5886244774,1.0000,571,564,647,0.05952680111,0.3518486917,0.5886244774,1.0000,571,564,647,0.05952680111,0.3518486917,0.5886244774,1.0000,571,564,647,0.05952680111,0.3518486917,0.5886244774,0.9000
557,558,533,0.001912742853,0.6845573187,0.3135299385,0.2500,557,558,533,0.001912742853,0.6845573187,0.3135299385,0.9000,557,558,533,0.001912742853,0.6845573187,0.3135299385,1.0000,557,558,533,0.001912742853,0.6845573187,0.3135299385,1.0000,557,558,533,0.001912742853,0.6845573187,0.3135299385,0.9000
545,565,667,0.5933510065,0.02166228555,0.3849867284,0.2500,545,565,667,0.5933510065,0.02166228555,0.3849867284,0.5000,545,565,667,0.5933510065,0.02166228555,0.3849867284,0.9000,545,565,667,0.5933510065,0.02166228555,0.3849867284,0.9000,545,565,667,0.5933510065,0.02166228555,0.3849867284,0.8000
634,563,554,0.4772633016,0.4746443033,0.04809240624,0.2500,634,563,554,0.4772633016,0.4746443033,0.04809240624,0.7000,634,563,554,0.4772633016,0.4746443033,0.04809240624,0.9000,634,563,554,0.4772633016,0.4746443033,0.04809240624,0.9000,634,563,554,0.4772633016,0.4746443033,0.04809240624,0.8000
794,738,611,0.02539432049,0.0037530025,0.9708526731,0.8000,794,738,611,0.02539432049,0.0037530025,0.9708526731,0.9000,794,738,611,0.02539432049,0.0037530025,0.9708526731,0.9000,794,738,611,0.02539432049,0.0037530025,0.9708526731,0.9000,794,738,611,0.02539432049,0.0037530025,0.9708526731,0.8000
743,730,738,0.4929452837,0.009302974679,0.4977517426,0.8000,743,730,738,0.4929452837,0.009302974679,0.4977517426,0.9000,743,730,738,0.4929452837,0.009302974679,0.4977517426,0.9000,743,730,738,0.4929452837,0.009302974679,0.4977517426,0.7000,743,730,738,0.4929452837,0.009302974679,0.4977517426,0.2500
728,566,735,0.5533277988,0.2985296249,0.1481425613,0.8000,728,566,735,0.5533277988,0.2985296249,0.1481425613,0.9000,728,566,735,0.5533277988,0.2985296249,0.1481425613,0.9000,728,566,735,0.5533277988,0.2985296249,0.1481425613,0.5000,728,566,735,0.5533277988,0.2985296249,0.1481425613,0.2500
734,709,732,0.1557713449,0.4659411013,0.3782875836,0.8000,734,709,732,0.1557713449,0.4659411013,0.3782875836,0.9000,734,709,732,0.1557713449,0.4659411013,0.3782875836,0.9000,734,709,732,0.1557713449,0.4659411013,0.3782875836,0.7000,734,709,732,0.1557713449,0.4659411013,0.3782875836,0.2500
605,732,606,0.1637834907,0.002788644051,0.8334278464,0.8000,605,732,606,0.1637834907,0.002788644051,0.8334278464,0.9000,605,732,606,0.1637834907,0.002788644051,0.8334278464,0.9000,605,732,606,0.1637834907,0.002788644051,0.8334278464,0.9000,605,732,606,0.1637834907,0.002788644051,0.8334278464,0.8000
561,559,567,0.1071155369,0.4247882664,0.4680962265,0.2500,561,559,567,0.1071155369,0.4247882664,0.4680962265,0.7000,561,559,567,0.1071155369,0.4247882664,0.4680962265,0.9000,561,559,567,0.1071155369,0.4247882664,0.4680962265,0.9000,561,559,567,0.1071155369,0.4247882664,0.4680962265,0.8000
